GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
20515,20.11,0,0,0,1.0042,28.6,1,20.11,20.11,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0
20516,16.77,0,0,0,1.0041,19.39,1,16.77,16.77,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0
20516,8.39,0,0,0,1.0041,9.16,1,8.39,8.39,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
20517,6.64,0,0,0,1.0033,12.11,1,6.64,6.64,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
20519,0,0,10.56,-1.35,1.0172,27.5,0,27.5,5.08,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0
20519,27.5,-1.35,10.56,-1.35,1.0172,30.57,1,27.5,27.5,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0
20519,20.41,-1.35,10.56,-1.35,1.0172,27.5,1,20.41,20.41,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0
20519,0,0,12.52,-1.6,1.0172,43.81,0,32.6,12.92,0,0,0,0,0,0,0,0,0,0,32.6,0,0,0,0
20521,0,0,16.09,-2.05,1.0284,43.22,0,41.9,5.8,0,0,0,0,0,0,0,0,0,0,41.9,0,0,0,0
20523,86.6,17.52,44.26,-9.65,1.0182,126.81,1,86.95,24.17,0,0,0,0,0,0,0,0,0,0,86.95,0,0,0,0
20523,86.6,17.52,44.26,-9.65,1.0182,99.91,1,86.95,37.74,0,0,0,0,0,0,0,0,0,0,86.95,0,0,0,0
20525,28.11,13.29,13.29,-1.7,1.0226,41.69,1,28.11,28.11,0,0,0,0,0,0,0,0,0,0,34.6,0,0,0,0
20526,8.56,3.84,3.84,-0.49,1.045,10.25,1,8.56,8.56,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
20526,7.2,3.84,3.84,-0.49,1.045,10,1,7.2,7.2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
20526,0,0,11.48,-1.47,1.045,34.56,0,29.9,6.98,0,0,0,0,0,0,0,0,0,0,29.9,0,0,0,0
20526,21.01,13.29,13.29,-1.7,1.045,44.09,1,21.01,21.01,0,0,0,0,0,0,0,0,0,0,34.6,0,0,0,0
20528,0,0,3.94,-0.86,1.0192,9.1,0,7.73,1.06,0,0,0,0,0,0,0,0,0,0,7.7333,0,0,0,0
20528,0,0,3.94,-0.86,1.0192,7.9,0,7.73,3.01,0,0,0,0,0,0,0,0,0,0,7.73,0,0,0,0
20528,7.7,3.94,3.94,-0.86,1.0192,11.6,1,7.73,3.57,0,0,0,0,0,0,0,0,0,0,7.73,0,0,0,0
20528,0,0,3.94,-0.86,1.0192,11.17,0,7.73,0.89,0,0,0,0,0,0,0,0,0,0,7.73,0,0,0,0
20528,7.7,3.94,3.94,-0.86,1.0192,8.18,1,7.73,2.22,0,0,0,0,0,0,0,0,0,0,7.7333,0,0,0,0
20528,7.7,3.94,3.94,-0.86,1.0192,9.01,1,7.73,2.95,0,0,0,0,0,0,0,0,0,0,7.73,0,0,0,0
20530,27.72,14.17,14.17,-3.09,1.04,41.74,1,27.83,6.98,0,0,0,0,0,0,0,0,0,0,27.8333,0,0,0,0
20530,0,0,14.17,-3.09,1.04,27.83,0,27.83,7.81,0,0,0,0,0,0,0,0,0,0,27.8333,0,0,0,0
20531,27.72,-3.09,14.17,-3.09,1.0192,37.18,1,27.83,10.18,0,0,0,0,0,0,0,0,0,0,27.83,0,0,0,0
20531,27.72,-3.09,14.17,-3.09,1.0192,29.93,1,27.83,5.94,0,0,0,0,0,0,0,0,0,0,27.8333,0,0,0,0
20531,27.72,-3.09,14.17,-3.09,1.0192,29.22,1,27.83,11.82,0,0,0,0,0,0,0,0,0,0,27.83,0,0,0,0
20531,27.72,-3.09,14.17,-3.09,1.0192,28.27,1,27.83,13.56,0,0,0,0,0,0,0,0,0,0,27.83,0,0,0,0
20534,10.34,-0.6,4.72,-0.6,1.0192,15.59,1,10.34,10.34,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0
20534,0,0,4.72,-0.6,1.0192,15.68,0,12.3,4.69,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0
20534,12.3,-0.6,4.72,-0.6,1.0192,12.3,1,12.3,12.3,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0
20534,0,0,4.72,-0.6,1.0192,15.39,0,12.3,5.7,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0
20536,23.08,-1.73,13.59,-1.73,1.0343,36.18,1,23.08,23.08,0,0,0,0,0,0,0,0,0,0,35.4,0,0,0,0
20536,15.96,-1.73,13.59,-1.73,1.0343,36.34,1,15.96,15.96,0,0,0,0,0,0,0,0,0,0,35.4,0,0,0,0
20537,27.4,-1.73,13.59,-1.73,1.033,35.4,1,27.4,27.4,0,0,0,0,0,0,0,0,0,0,35.4,0,0,0,0
20538,35.4,-1.73,13.59,-1.73,1.0351,35.5,1,35.4,35.4,0,0,0,0,0,0,0,0,0,0,35.4,0,0,0,0
20540,61.74,31.03,31.03,-3.96,1.0718,103.36,1,61.74,61.74,0,0,0,0,0,0,0,0,0,0,80.8,0,0,0,0
20541,60.2,31.03,31.03,-3.96,1.078,93.14,1,60.2,60.2,0,0,0,0,0,0,0,0,0,0,80.8,0,0,0,0
20544,124.18,-7.72,60.48,-7.72,1.0244,177.26,1,124.18,124.18,0,0,0,0,0,0,0,0,0,0,157.5,0,0,0,0
20545,0,0,60.48,-7.72,1.0327,205.83,0,157.5,42.7,0,0,0,0,0,0,0,0,0,0,157.5,0,0,0,0
21596,206.16,60.92,105.36,-22.98,0.9997,249.51,1,207,26.1,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0
21597,206.16,60.92,105.36,-22.98,0.9994,212.06,1,207,34.16,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0
21598,206.16,60.92,105.36,-22.98,0.9995,267.73,1,207,83.87,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0
21599,206.16,60.92,105.36,-22.98,0.9947,310.5,1,207,22.84,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0
21602,57.05,12.15,12.15,-8.22,1.0377,66.04,1,57.05,57.05,0,0,0,0,0,0,0,0,0,0,57.05,0,0,0,0
21603,36.47,12.15,12.15,-8.22,1.0396,65.7,1,36.47,36.47,0,0,0,0,0,0,0,0,0,0,57.05,0,0,0,0
21604,38.97,12.15,12.15,-8.22,1.038,57.05,1,38.97,38.97,0,0,0,0,0,0,0,0,0,0,57.05,0,0,0,0
21605,36.12,12.15,12.15,-8.22,1.0371,80.49,1,36.12,36.12,0,0,0,0,0,0,0,0,0,0,57.05,0,0,0,0
21611,234.92,24.58,120.06,-26.18,0.9821,244.29,1,235.88,25.85,0,0,0,0,0,0,0,0,0,0,235.88,0,0,0,0
21612,234.92,24.58,120.06,-26.18,0.9674,266.29,1,235.88,97.33,0,0,0,0,0,0,0,0,0,0,235.875,0,0,0,0
21613,234.92,24.58,120.06,-26.18,0.9719,298.35,1,235.88,32.64,0,0,0,0,0,0,0,0,0,0,235.875,0,0,0,0
21614,0,0,120.06,-26.18,1.0212,311.14,0,235.88,57.88,0,0,0,0,0,0,0,0,0,0,235.88,0,0,0,0
21617,283.17,70.82,70.82,-47.88,0.9965,395.46,1,283.17,283.17,0,0,0,0,0,0,0,0,0,0,332.5,0,0,0,0
21618,16.22,5.11,5.11,-3.46,0.9881,24,1,16.22,16.22,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
21619,18,3.83,3.83,-2.59,0.9928,19.08,1,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
21619,0,0,3.83,-2.59,0.9928,22.7,0,18,2.47,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
21620,10.9,2.32,2.32,-1.57,0.994,10.9,1,10.9,10.9,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0
21620,10.5,2.24,2.24,-1.51,0.994,13.44,1,10.5,10.5,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0
21623,205.73,-4.42,105.14,-22.93,1.017,221.17,1,206.57,33.91,0,0,0,0,0,0,0,0,0,0,206.57,0,0,0,0
21624,205.73,-4.42,105.14,-22.93,1.018,267.92,1,206.57,71.18,0,0,0,0,0,0,0,0,0,0,206.57,0,0,0,0
21625,205.73,-4.42,105.14,-22.93,1.0181,258.09,1,206.57,73.1,0,0,0,0,0,0,0,0,0,0,206.5667,0,0,0,0
21627,51.12,26.13,26.13,-5.7,1.04,67.08,1,51.33,8.4,0,0,0,0,0,0,0,0,0,0,51.3333,0,0,0,0
21627,51.12,26.13,26.13,-5.7,1.04,55.9,1,51.33,19.1,0,0,0,0,0,0,0,0,0,0,51.3333,0,0,0,0
21627,51.12,26.13,26.13,-5.7,1.04,75.37,1,51.33,10.26,0,0,0,0,0,0,0,0,0,0,51.3333,0,0,0,0
21628,13.45,6.87,6.87,-1.5,1.036,13.5,1,13.5,2.79,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0
21628,0,0,6.87,-1.5,1.036,13.5,0,13.5,2.6,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0
21631,55.08,25.77,25.77,-6.75,1.0328,68.11,1,55.3,9.78,0,0,0,0,0,0,0,0,0,0,55.3,0,0,0,0
21636,26.29,13.44,13.44,-2.93,0.9692,30.82,1,26.4,4.22,0,0,0,0,0,0,0,0,0,0,26.4,0,0,0,0
21637,26.29,13.44,13.44,-2.93,1.0011,29.65,1,26.4,10.7,0,0,0,0,0,0,0,0,0,0,26.4,0,0,0,0
21639,64.74,22.63,33.09,-7.21,1.0163,87.12,1,65,24.69,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
21639,0,0,33.09,-7.21,1.0163,86.4,0,65,29.71,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
21646,253.45,238.2,238.2,-51.94,1.0458,472.89,1,467.97,191.25,0,0,0,0,0,0,0,0,0,0,467.9667,0,0,0,0
21647,466.07,238.2,238.2,-51.94,1.0463,568.58,1,467.97,74.01,0,0,0,0,0,0,0,0,0,0,467.9667,0,0,0,0
21648,0,0,238.2,-51.94,1.025,506.07,0,467.97,203,0,0,0,0,0,0,0,0,0,0,467.9667,0,0,0,0
21651,225.18,63.23,115.08,-25.1,1.0162,339.11,1,226.1,83.12,0,0,0,0,0,0,0,0,0,0,226.1,0,0,0,0
21652,225.18,63.23,115.08,-25.1,1.0158,273.13,1,226.1,63.81,0,0,0,0,0,0,0,0,0,0,226.1,0,0,0,0
21653,225.18,63.23,115.08,-25.1,1.0165,336.56,1,226.1,108.62,0,0,0,0,0,0,0,0,0,0,226.1,0,0,0,0
21654,0,0,0,0,1.04,23.11,0,23,8.77,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
21654,0,0,0,0,1.04,29.86,0,27.3,8.44,0,0,0,0,0,0,0,0,0,0,27.3,0,0,0,0
21656,46.81,23.92,23.92,-5.22,1.043,48.14,1,47,20.79,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
21656,46.81,23.92,23.92,-5.22,1.043,49.13,1,47,6.92,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
21656,46.81,23.92,23.92,-5.22,1.043,60.99,1,47,16.8,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
21662,0,0,25.4,-5.54,1.0273,55.49,0,49.9,22.8,0,0,0,0,0,0,0,0,0,0,49.9,0,0,0,0
21662,49.7,25.4,25.4,-5.54,1.0273,71.93,1,49.9,12.39,0,0,0,0,0,0,0,0,0,0,49.9,0,0,0,0
21663,49.7,25.4,25.4,-5.54,1.0281,49.9,1,49.9,17.89,0,0,0,0,0,0,0,0,0,0,49.9,0,0,0,0
21663,49.7,25.4,25.4,-5.54,1.0281,63.58,1,49.9,22.85,0,0,0,0,0,0,0,0,0,0,49.9,0,0,0,0
21668,74.2,34.72,34.72,-9.09,1.0338,85.89,1,74.5,21.27,0,0,0,0,0,0,0,0,0,0,74.5,0,0,0,0
21669,74.2,34.72,34.72,-9.09,1.0313,98.73,1,74.5,22.68,0,0,0,0,0,0,0,0,0,0,74.5,0,0,0,0
21670,0,0,34.72,-9.09,1.0076,82.85,0,74.5,14.38,0,0,0,0,0,0,0,0,0,0,74.5,0,0,0,0
21673,60.25,4.07,30.79,-6.72,1.0163,78.21,1,60.5,26.37,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0
21675,46.81,23.92,23.92,-5.22,1.0216,54.9,1,47,19.29,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
21676,32.64,7.84,7.84,-5.3,1.042,47.91,1,32.64,32.64,0,0,0,0,0,0,0,0,0,0,36.8,0,0,0,0
21676,81,17.25,17.25,-11.66,1.042,81,1,81,81,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
21676,71.8,17.25,17.25,-11.66,1.042,96.85,1,71.8,71.8,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
21681,110.83,31.95,31.95,-21.6,1.0123,196.42,1,110.83,110.83,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0
21689,210.81,107.74,107.74,-23.5,1.0434,224.67,1,211.67,22.38,0,0,0,0,0,0,0,0,0,0,211.6667,0,0,0,0
21690,210.81,107.74,107.74,-23.5,1.0444,255.57,1,211.67,80.63,0,0,0,0,0,0,0,0,0,0,211.6667,0,0,0,0
21691,210.81,107.74,107.74,-23.5,1.0459,261.55,1,211.67,95.48,0,0,0,0,0,0,0,0,0,0,211.6667,0,0,0,0
21693,0,0,21.83,-14.76,1.0206,140.77,0,102.5,49.45,0,0,0,0,0,0,0,0,0,0,102.5,0,0,0,0
21694,46.81,23.92,23.92,-5.22,1.0216,62.31,1,47,22.04,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
21694,50.79,25.96,25.96,-5.66,1.0216,58.3,1,51,22.56,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
21699,37.68,2.57,19.26,-4.2,1.0143,50.71,1,37.83,12.55,0,0,0,0,0,0,0,0,0,0,37.83,0,0,0,0
21699,37.68,2.57,19.26,-4.2,1.0143,42.54,1,37.83,8.64,0,0,0,0,0,0,0,0,0,0,37.83,0,0,0,0
21699,37.68,2.57,19.26,-4.2,1.0143,38.56,1,37.83,8.52,0,0,0,0,0,0,0,0,0,0,37.83,0,0,0,0
21702,111.58,1.94,57.02,-12.44,1.0169,123.94,1,112.03,16.05,0,0,0,0,0,0,0,0,0,0,112.0333,0,0,0,0
21703,111.58,1.94,57.02,-12.44,1.0168,128.07,1,112.03,21.21,0,0,0,0,0,0,0,0,0,0,112.0333,0,0,0,0
21704,111.57,1.94,57.02,-12.44,1.0169,124.97,1,112.03,22.65,0,0,0,0,0,0,0,0,0,0,112.03,0,0,0,0
21706,0,0,7.25,-1.58,1.0046,17.23,0,14.25,1.94,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0
21707,0,0,7.25,-1.58,1.0046,14.32,0,14.25,5.36,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0
21709,27.29,13.95,13.95,-3.04,1.0243,35.78,1,27.4,10.34,0,0,0,0,0,0,0,0,0,0,27.4,0,0,0,0
21710,27.29,13.95,13.95,-3.04,1.0243,30.49,1,27.4,8.89,0,0,0,0,0,0,0,0,0,0,27.4,0,0,0,0
21716,0,0,3.45,-2.33,1.0231,19.59,0,16.2,2.97,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,0
21716,52.68,13.95,16.66,-11.26,1.0231,101.24,1,52.68,52.68,0,0,0,0,0,0,0,0,0,0,78.2,0,0,0,0
21718,33.2,16.97,16.97,-3.7,1.0399,39.57,1,33.33,12.03,0,0,0,0,0,0,0,0,0,0,33.3333,0,0,0,0
21718,33.19,16.97,16.97,-3.7,1.0399,36.86,1,33.33,9.61,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0
21719,33.19,16.97,16.97,-3.7,1.0428,47.9,1,33.33,8.82,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0
21720,8.9,4.16,4.16,-1.09,1.0192,8.93,1,8.93,1.67,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,0
21720,8.9,4.16,4.16,-1.09,1.0192,8.93,1,8.93,3.19,0,0,0,0,0,0,0,0,0,0,8.9333,0,0,0,0
21720,0,0,4.16,-1.09,1.0192,9.97,0,8.93,2.35,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,0
21720,0,0,4.16,-1.09,1.0192,11.23,0,8.93,1.47,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,0
21720,8.9,4.16,4.16,-1.09,1.0192,9.83,1,8.93,2.32,0,0,0,0,0,0,0,0,0,0,8.9333,0,0,0,0
21720,8.9,4.16,4.16,-1.09,1.0192,9.87,1,8.93,1.19,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,0
21726,246.39,78.59,125.93,-27.46,0.9899,322.43,1,247.4,49.35,0,0,0,0,0,0,0,0,0,0,247.4,0,0,0,0
21730,217.44,111.13,111.13,-24.23,1.024,223.08,1,218.33,91.58,0,0,0,0,0,0,0,0,0,0,218.33,0,0,0,0
21731,217.45,111.13,111.13,-24.23,1.0308,244.43,1,218.33,106.31,0,0,0,0,0,0,0,0,0,0,218.3333,0,0,0,0
21732,217.45,111.13,111.13,-24.23,1.0237,233.08,1,218.33,55.11,0,0,0,0,0,0,0,0,0,0,218.3333,0,0,0,0
21735,60.97,31.16,31.16,-6.8,0.9831,68.02,1,61.22,22.31,0,0,0,0,0,0,0,0,0,0,61.22,0,0,0,0
21736,0,0,31.16,-6.8,0.9975,73.05,0,61.22,7.66,0,0,0,0,0,0,0,0,0,0,61.22,0,0,0,0
21737,60.97,31.16,31.16,-6.8,0.9831,82.32,1,61.22,21.21,0,0,0,0,0,0,0,0,0,0,61.22,0,0,0,0
21738,0,0,31.16,-6.8,0.9975,65.63,0,61.22,17.55,0,0,0,0,0,0,0,0,0,0,61.22,0,0,0,0
21739,60.97,31.16,31.16,-6.8,0.9826,65.47,1,61.22,11.21,0,0,0,0,0,0,0,0,0,0,61.22,0,0,0,0
21740,0,0,8.14,-1.78,0.9975,17.86,0,16,4.21,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
21740,0,0,8.14,-1.78,0.9975,17.66,0,16,5.98,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
21742,68.89,16.66,16.66,-11.26,1.0172,113.29,1,68.89,68.89,0,0,0,0,0,0,0,0,0,0,78.2,0,0,0,0
21743,38,-5.47,8.09,-5.47,1.0172,42,1,38,38,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
21744,44.82,14.17,22.9,-4.99,1.0182,55.77,1,45,4.88,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
21748,44.82,14.17,22.9,-4.99,1.0204,45.16,1,45,18.52,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
21749,44.82,14.17,22.9,-4.99,1.0204,50.97,1,45,21.32,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
21753,62.35,31.86,31.86,-6.95,1.041,72.39,1,62.6,12.16,0,0,0,0,0,0,0,0,0,0,62.6,0,0,0,0
21753,62.35,31.86,31.86,-6.95,1.041,92.14,1,62.6,23.03,0,0,0,0,0,0,0,0,0,0,62.6,0,0,0,0
21754,30.28,15.47,15.47,-3.37,1.037,36.78,1,30.4,12.95,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0
21756,0,0,9.31,-2.03,1.0129,21.8,0,18.3,6.1,0,0,0,0,0,0,0,0,0,0,18.3,0,0,0,0
21756,0,0,9.31,-2.03,1.0129,20.44,0,18.3,5.91,0,0,0,0,0,0,0,0,0,0,18.3,0,0,0,0
21757,18.23,9.31,9.31,-2.03,1.0227,19.47,1,18.3,3.08,0,0,0,0,0,0,0,0,0,0,18.3,0,0,0,0
21758,32.17,16.44,16.44,-3.59,1.0192,48.1,1,32.3,8.87,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0
21758,32.17,16.44,16.44,-3.59,1.0192,46.41,1,32.3,6.29,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0
21760,70.01,-14.59,21.58,-14.59,0.973,101.3,1,70.01,70.01,0,0,0,0,0,0,0,0,0,0,101.3,0,0,0,0
23267,48.8,24.94,24.94,-5.44,1.0457,64.12,1,49,12.33,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
23268,48.8,24.94,24.94,-5.44,1.0457,62.28,1,49,11.17,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
23270,27.29,-3.04,13.95,-3.04,1.0172,31.11,1,27.4,12.84,0,0,0,0,0,0,0,0,0,0,27.4,0,0,0,0
23270,49.8,-5.55,25.45,-5.55,1.0172,58.6,1,50,6.11,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23272,6.4,-0.49,3.84,-0.49,1.0192,11.52,1,6.4,6.4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
23272,13.54,-0.79,6.22,-0.79,1.0192,17.87,1,13.54,13.54,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,0
23272,57.7,-3.53,27.65,-3.53,1.0192,83.27,1,57.7,57.7,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0
23277,0,0,13.12,-1.67,1.04,37.12,0,34.17,15.94,0,0,0,0,0,0,0,0,0,0,34.1667,0,0,0,0
23278,0,0,3.02,-0.39,1.0226,9.84,0,7.87,2.06,0,0,0,0,0,0,0,0,0,0,7.8667,0,0,0,0
23278,7.04,-0.39,3.02,-0.39,1.0226,10.03,1,7.04,7.04,0,0,0,0,0,0,0,0,0,0,7.8667,0,0,0,0
23278,7.87,-0.39,3.02,-0.39,1.0226,9.73,1,7.87,7.87,0,0,0,0,0,0,0,0,0,0,7.8667,0,0,0,0
23278,0,0,13.12,-1.67,1.0226,41.59,0,34.17,7.78,0,0,0,0,0,0,0,0,0,0,34.1667,0,0,0,0
23278,0,0,13.12,-1.67,1.0226,40.33,0,34.17,12.92,0,0,0,0,0,0,0,0,0,0,34.17,0,0,0,0
23281,42.09,19.2,19.2,-2.45,1.038,58.43,1,42.09,42.09,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23281,0,0,19.2,-2.45,1.038,60.48,0,50,14.94,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23282,20,0,0,0,1.0192,24.43,1,20,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
23282,12.92,0,0,0,1.0192,20.1,1,12.92,12.92,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
23282,0,0,0,0,1.0192,23,0,20,7.96,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
23282,17.33,0,0,0,1.0192,33.14,1,17.33,17.33,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
23287,107.56,0.12,54.97,-11.99,1.0222,131.81,1,108,51.21,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
23288,107.56,0.12,54.97,-11.99,1.0222,136.92,1,108,22.16,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
23289,107.56,0.12,54.97,-11.99,1.0222,128.62,1,108,16.94,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
23290,107.56,0.12,54.97,-11.99,1.0222,155.58,1,108,25.2,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
23293,113.37,-6.84,53.57,-6.84,0.969,167.68,1,113.37,113.37,0,0,0,0,0,0,0,0,0,0,139.5,0,0,0,0
23294,0,0,4.34,-0.55,1.0336,13.53,0,11.3,2.05,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0
23295,11.3,4.34,4.34,-0.55,1.0269,11.52,1,11.3,11.3,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0
23295,7.94,3.92,3.92,-0.5,1.0269,13.49,1,7.94,7.94,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0
23296,5.07,-0.5,3.92,-0.5,0.989,10.31,1,5.07,5.07,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0
23297,10.2,-0.5,3.92,-0.5,0.9891,10.33,1,10.2,10.2,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0
23298,28.11,0,0,0,1.04,30,1,28.11,28.11,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
23298,27.55,0,0,0,1.04,35.33,1,27.55,27.55,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
23298,22.76,0,0,0,1.04,36.45,1,22.76,22.76,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
23302,47.51,0,0,0,1.0388,56.2,1,47.51,47.51,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23303,20.2,0,0,0,1.0387,20.59,1,20.2,20.2,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0
23303,14.2,0,0,0,1.0387,22.41,1,14.2,14.2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
23304,20,0,0,0,0.9993,20,1,20,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
23305,0,0,0,0,1.0386,25.78,0,19.8,3.2,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0
23306,36.36,8.11,19.2,-2.45,1.038,50.59,1,36.36,36.36,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23306,33.66,8.11,19.2,-2.45,1.038,67.91,1,33.66,33.66,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23307,15.37,-0.98,7.72,-0.98,1.0192,20.1,1,15.37,15.37,0,0,0,0,0,0,0,0,0,0,20.1,0,0,0,0
23307,0,0,18.66,-2.38,1.0192,63.31,0,48.6,6.56,0,0,0,0,0,0,0,0,0,0,48.6,0,0,0,0
23309,55.64,-6.2,28.44,-6.2,1.0172,75.82,1,55.87,5.97,0,0,0,0,0,0,0,0,0,0,55.88,0,0,0,0
23309,55.65,-6.2,28.44,-6.2,1.0172,67.38,1,55.87,15.8,0,0,0,0,0,0,0,0,0,0,55.875,0,0,0,0
23309,55.65,-6.2,28.44,-6.2,1.0172,75.93,1,55.87,20.67,0,0,0,0,0,0,0,0,0,0,55.875,0,0,0,0
23309,55.64,-6.2,28.44,-6.2,1.0172,59.84,1,55.87,27.71,0,0,0,0,0,0,0,0,0,0,55.88,0,0,0,0
23311,33.82,-1.71,13.39,-1.71,1.0241,52.32,1,33.82,33.82,0,0,0,0,0,0,0,0,0,0,34.88,0,0,0,0
23311,34.88,-1.71,13.39,-1.71,1.0241,44.03,1,34.88,34.88,0,0,0,0,0,0,0,0,0,0,34.88,0,0,0,0
23311,0,0,13.39,-1.71,1.0241,44.05,0,34.88,7.67,0,0,0,0,0,0,0,0,0,0,34.88,0,0,0,0
23311,24.68,-1.71,13.39,-1.71,1.0241,46.99,1,24.68,24.68,0,0,0,0,0,0,0,0,0,0,34.88,0,0,0,0
23311,0,0,13.39,-1.71,1.0241,44.12,0,34.88,6.87,0,0,0,0,0,0,0,0,0,0,34.88,0,0,0,0
23313,11.37,0,0,0,1.0406,20.48,1,11.37,11.37,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
23313,14.51,0,0,0,1.0406,23.88,1,14.51,14.51,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
23315,38.04,13.28,19.44,-4.24,1.04,46.6,1,38.2,16.2,0,0,0,0,0,0,0,0,0,0,38.2,0,0,0,0
23318,27.29,13.95,13.95,-3.04,1.0192,30.62,1,27.4,7.33,0,0,0,0,0,0,0,0,0,0,27.4,0,0,0,0
